ID,MEMBER_ID,LOAN_AMNT,FUNDED_AMNT,FUNDED_AMNT_INV,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_D,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,PUB_REC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,INITIAL_LIST_STATUS,OUT_PRNCP,OUT_PRNCP_INV,TOTAL_PYMNT,TOTAL_PYMNT_INV,TOTAL_REC_PRNCP,TOTAL_REC_INT,TOTAL_REC_LATE_FEE,RECOVERIES,COLLECTION_RECOVERY_FEE,LAST_PYMNT_D,LAST_PYMNT_AMNT,NEXT_PYMNT_D,LAST_CREDIT_PULL_D,COLLECTIONS_12_MTHS_EX_MED,MTHS_SINCE_LAST_MAJOR_DEROG,POLICY_CODE,APPLICATION_TYPE,ANNUAL_INC_JOINT,DTI_JOINT,VERIFICATION_STATUS_JOINT,ACC_NOW_DELINQ,TOT_COLL_AMT,TOT_CUR_BAL,OPEN_ACC_6M,OPEN_IL_6M,OPEN_IL_12M,OPEN_IL_24M,MTHS_SINCE_RCNT_IL,TOTAL_BAL_IL,IL_UTIL,OPEN_RV_12M,OPEN_RV_24M,MAX_BAL_BC,ALL_UTIL,TOTAL_REV_HI_LIM,INQ_FI,TOTAL_CU_TL,INQ_LAST_12M
724256,919344,14000,14000,14000.00,36 months,5.42,422.24,A,A1,Morgan Stanley,10+ years,RENT,148000.00,Verified,Aug-11,Fully Paid,n,debt_consolidation,Consolidation Loan,921xx,CA,3.29,0,Nov-97,0,,,6,0,19946,39.30,15,f,0.00,0.00,14605.03,14605.03,14000.00,605.03,0.00,0.00,0.00,Aug-12,10391.15,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
833816,1043518,1900,1900,1900.00,36 months,5.99,57.80,A,A2,"Arden Realty, Inc",5 years,MORTGAGE,40200.00,Not Verified,Aug-11,Fully Paid,n,credit_card,Loan 1,914xx,CA,2.00,0,Nov-00,1,,,5,0,2098,16.70,34,f,0.00,0.00,1918.89,1918.89,1900.00,18.89,0.00,0.00,0.00,Oct-11,1861.37,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
839303,1049466,3975,3975,3725.00,36 months,10.99,130.12,B,B3,American Medical Response,2 years,MORTGAGE,50000.00,Source Verified,Aug-11,Fully Paid,n,debt_consolidation,School,925xx,CA,20.83,0,Dec-04,0,,,8,0,5839,55.60,16,f,0.00,0.00,4680.69,4386.11,3975.00,705.69,0.00,0.00,0.00,Aug-14,146.59,,Oct-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
839247,1049406,14000,14000,13750.00,36 months,11.49,461.60,B,B4,,3 years,RENT,105000.00,Verified,Aug-11,Fully Paid,n,credit_card,Card refinance,853xx,AZ,6.18,0,Feb-93,0,31,,10,0,16206,79.80,27,f,0.00,0.00,16612.57,16315.84,14000.00,2612.57,0.00,0.00,0.00,Aug-14,483.57,,Aug-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
839232,1049390,8000,8000,8000.00,36 months,5.99,243.34,A,A2,El Centro Post Office,10+ years,MORTGAGE,55530.00,Verified,Aug-11,Fully Paid,n,home_improvement,New air conditioners,922xx,CA,27.88,0,Aug-85,0,,,9,0,64371,58.80,22,f,0.00,0.00,8759.85,8759.85,8000.00,759.85,0.00,0.00,0.00,Aug-14,246.55,,Aug-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838830,1048947,12000,12000,11750.00,36 months,10.99,392.81,B,B3,Friendfinder Networks,9 years,MORTGAGE,105000.00,Not Verified,Aug-11,Fully Paid,n,debt_consolidation,Debt Consolidation,946xx,CA,9.86,0,Apr-94,0,,,10,0,94473,71.40,23,f,0.00,0.00,14133.12,13838.53,12000.00,2133.12,0.00,0.00,0.00,Aug-14,430.07,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838948,1049077,5600,5600,5600.00,36 months,7.49,174.17,A,A4,US Army,6 years,RENT,42000.00,Source Verified,Aug-11,Fully Paid,n,debt_consolidation,personal loan,913xx,CA,22.57,1,Jan-02,0,3,,10,0,10325,39.40,21,f,0.00,0.00,6267.41,6267.41,5600.00,667.41,0.00,0.00,0.00,Aug-14,193.06,,May-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
837459,1047586,10000,10000,9725.00,36 months,9.99,322.63,B,B1,San Francisco Symphony,< 1 year,RENT,140000.00,Verified,Aug-11,Fully Paid,n,major_purchase,The trumpet shall sound,972xx,OR,4.29,0,Oct-02,1,,,8,0,11430,45.90,16,f,0.00,0.00,10588.58,10297.38,10000.00,588.58,0.00,0.00,0.00,Aug-12,3061.30,,Aug-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838960,1049091,3000,3000,3000.00,36 months,8.49,94.69,A,A5,CentrAlert,1 year,RENT,50000.00,Not Verified,Aug-11,Fully Paid,n,car,Jeep Loan,980xx,WA,12.84,0,Aug-02,0,,,14,0,9532,69.10,21,f,0.00,0.00,3364.02,3364.02,3000.00,364.02,0.00,0.00,0.00,Sep-13,1106.14,,Sep-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838981,1049114,10000,10000,10000.00,60 months,15.99,243.13,D,D2,Lane County Oregon,5 years,MORTGAGE,94000.00,Source Verified,Aug-11,Fully Paid,n,debt_consolidation,consolidation,974xx,OR,17.77,0,Nov-91,1,,,9,0,83589,82.90,34,f,0.00,0.00,12854.50,12854.50,10000.00,2854.50,0.00,0.00,0.00,Dec-13,4237.76,,Oct-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
12866657,14888777,15000,15000,15000.00,36 months,8.90,476.30,A,A5,admissions,7 years,RENT,106500.00,Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,958xx,CA,14.77,1,Aug-07,0,19,,6,0,24933,75.10,11,w,0.00,0.00,16218.90,16218.90,15000.00,1218.90,0.00,0.00,0.00,Mar-15,10979.60,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,48664,,,,,,,,,,,,33200,,,
12948338,14980516,12000,12000,12000.00,36 months,21.18,453.22,E,E3,,n/a,RENT,45000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,864xx,AZ,16.92,0,Jan-90,1,,,11,0,17889,77.40,14,w,5926.89,5926.89,9517.62,9517.62,6073.11,3444.51,0.00,0.00,0.00,Jan-16,453.22,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,17889,,,,,,,,,,,,23100,,,
12285467,14277619,4725,4725,4725.00,36 months,20.49,176.78,E,E2,Manager,2 years,RENT,42000.00,Source Verified,Mar-14,Fully Paid,n,major_purchase,Major purchase,891xx,NV,31.35,1,Sep-07,0,21,,14,0,4651,70.50,18,w,0.00,0.00,5037.76,5037.76,4725.00,312.76,0.00,0.00,0.00,Jul-14,4507.42,,Sep-15,0,70,1,INDIVIDUAL,,,,0,0,59115,,,,,,,,,,,,6600,,,
12958467,14990649,7000,7000,7000.00,36 months,12.99,235.83,B,B5,Operations manager,6 years,RENT,35000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,907xx,CA,29.60,0,Nov-00,2,,40,15,1,6714,32.60,37,f,0.00,0.00,8024.07,8024.07,7000.00,1024.07,0.00,0.00,0.00,Jul-15,4486.62,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,47661,,,,,,,,,,,,20600,,,
12958445,14990626,10000,10000,10000.00,36 months,9.67,321.13,B,B1,Manager,9 years,MORTGAGE,40000.00,Not Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,980xx,WA,22.29,0,Jul-97,0,,,9,0,9481,55.10,17,w,0.00,0.00,10589.51,10589.51,10000.00,589.51,0.00,0.00,0.00,Dec-14,8341.60,,May-15,0,,1,INDIVIDUAL,,,,0,159,18688,,,,,,,,,,,,17200,,,
12958530,14990708,5375,5375,5375.00,36 months,17.57,193.17,D,D2,PKG HANDLER,6 years,RENT,19604.00,Not Verified,Mar-14,Current,n,major_purchase,Major purchase,952xx,CA,29.76,0,May-07,1,35,,6,0,2202,78.60,9,w,2584.24,2584.24,4056.57,4056.57,2790.76,1265.81,0.00,0.00,0.00,Dec-15,193.17,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,5186,,,,,,,,,,,,2800,,,
12928389,14960577,19675,19675,19625.00,60 months,19.99,521.16,E,E1,firefighter,3 years,RENT,47000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,953xx,CA,16.19,1,Jan-11,0,1,,5,0,5233,61.60,9,f,14859.81,14822.05,10944.36,10916.55,4815.19,6129.17,0.00,0.00,0.00,Dec-15,521.16,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,1,0,6321,,,,,,,,,,,,8500,,,
12906810,14938995,12000,12000,12000.00,60 months,15.61,289.34,C,C5,Sales Management,< 1 year,RENT,60000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,917xx,CA,18.30,0,Dec-04,0,28,,7,0,7697,77.00,13,f,8631.37,8631.37,6365.48,6365.48,3368.63,2996.85,0.00,0.00,0.00,Jan-16,289.34,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,22756,,,,,,,,,,,,10000,,,
12938337,14970528,7200,7200,7200.00,36 months,17.57,258.75,D,D2,Cashier,8 years,RENT,25000.00,Verified,Mar-14,Current,n,moving,Moving and relocation,913xx,CA,34.85,0,Feb-69,0,73,,8,0,12059,77.80,17,w,3463.94,3463.94,5433.75,5433.75,3736.06,1697.69,0.00,0.00,0.00,Jan-16,258.75,Feb-16,Jan-16,0,73,1,INDIVIDUAL,,,,0,0,35515,,,,,,,,,,,,15500,,,
12938425,14970614,15000,15000,15000.00,36 months,9.67,481.69,B,B1,Underground Miner,6 years,RENT,90000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,898xx,NV,21.71,0,Dec-03,0,66,,8,0,5788,85.10,27,w,5713.66,5713.66,11115.49,11115.49,9286.34,1829.15,0.00,0.00,0.00,Jan-16,481.69,Feb-16,Jan-16,0,66,1,INDIVIDUAL,,,,0,662,55767,,,,,,,,,,,,6800,,,
12908289,14940460,14000,14000,14000.00,36 months,15.31,487.45,C,C4,General manager,10+ years,RENT,59000.00,Not Verified,Mar-14,Current,n,other,Other,956xx,CA,28.80,0,Oct-02,2,38,,14,0,8393,65.10,26,w,6616.19,6616.19,10236.45,10236.45,7383.81,2852.64,0.00,0.00,0.00,Dec-15,487.45,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,366,36132,,,,,,,,,,,,12900,,,
11706803,13678972,17100,17100,17075.00,60 months,17.57,430.24,D,D2,Office Support Supervisor,10+ years,RENT,41000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,857xx,AZ,23.80,0,Jun-99,0,,112,14,1,15288,52.20,24,f,12714.90,12696.31,9035.04,9021.83,4385.10,4649.94,0.00,0.00,0.00,Dec-15,430.24,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,34310,,,,,,,,,,,,29300,,,
13028276,15060452,3000,3000,3000.00,36 months,14.64,103.47,C,C3,Bartender,9 years,RENT,25000.00,Source Verified,Mar-14,Charged Off,n,debt_consolidation,Debt consolidation,973xx,OR,17.47,0,Dec-98,6,65,,5,0,4313,28.60,14,w,0.00,0.00,1241.64,1241.64,831.48,410.16,0.00,0.00,0.00,Apr-15,103.47,,Jan-16,0,65,1,INDIVIDUAL,,,,0,77,12014,,,,,,,,,,,,15100,,,
13038320,15070494,1500,1500,1500.00,36 months,23.43,58.41,F,F1,Vendor,3 years,RENT,40000.00,Not Verified,Mar-14,Current,n,other,Other,999xx,AK,3.33,0,Feb-06,3,,,5,0,2002,55.60,7,f,752.86,752.86,1226.61,1226.61,747.14,479.47,0.00,0.00,0.00,Dec-15,58.41,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,2002,,,,,,,,,,,,3600,,,
13048375,15080551,4000,4000,4000.00,36 months,13.65,136.04,C,C1,Personal Banker,2 years,OWN,40000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,913xx,CA,5.82,0,Jan-11,0,,,7,0,5825,49.40,8,w,1865.97,1865.97,2856.84,2856.84,2134.03,722.81,0.00,0.00,0.00,Dec-15,136.04,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,5825,,,,,,,,,,,,11800,,,
13028359,15060533,30000,30000,29950.00,36 months,23.43,1168.03,F,F1,Account Manager,10+ years,MORTGAGE,100000.00,Verified,Mar-14,Charged Off,n,debt_consolidation,Debt consolidation,851xx,AZ,18.90,0,Jul-86,1,24,,21,0,37878,64.40,33,f,0.00,0.00,17012.50,16984.15,7148.31,8647.39,116.80,1100.00,198.00,Sep-15,550.00,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,209710,,,,,,,,,,,,58800,,,
13047436,15079625,30000,30000,30000.00,60 months,15.31,718.59,C,C4,"Director, Industry Engagement",1 year,RENT,160800.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,948xx,CA,10.25,0,Jan-91,0,48,,9,0,2807,38.50,28,f,21970.49,21970.49,15090.39,15090.39,8029.51,7060.88,0.00,0.00,0.00,Dec-15,718.59,Feb-16,Jan-16,0,48,1,INDIVIDUAL,,,,0,0,6937,,,,,,,,,,,,7300,,,
13027758,15059947,9000,9000,9000.00,36 months,14.16,308.30,C,C2,firefighter,3 years,RENT,39000.00,Not Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,956xx,CA,12.00,0,Sep-08,1,,,6,0,7632,54.50,8,w,4215.60,4215.60,6474.30,6474.30,4784.40,1689.90,0.00,0.00,0.00,Dec-15,308.30,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,12894,,,,,,,,,,,,14000,,,
13018227,15050429,8000,8000,8000.00,36 months,12.99,269.52,B,B5,Forklift operator,2 years,RENT,38038.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,907xx,CA,23.07,0,Jul-10,0,,,12,0,8149,40.30,14,f,3712.91,3712.91,5659.92,5659.92,4287.09,1372.83,0.00,0.00,0.00,Dec-15,269.52,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,22600,,,,,,,,,,,,20200,,,
13018338,15050537,6500,6500,6500.00,36 months,14.64,224.19,C,C3,Sr. Software Engineer,2 years,MORTGAGE,92000.00,Source Verified,Mar-14,Fully Paid,n,home_improvement,Home improvement,974xx,OR,8.88,0,Jun-98,0,80,61,12,3,2154,12.60,22,f,0.00,0.00,7148.22,7148.22,6500.00,648.22,0.00,0.00,0.00,Dec-14,5354.70,,Jan-16,0,,1,INDIVIDUAL,,,,0,471,375182,,,,,,,,,,,,17100,,,
13027482,15059672,20000,20000,19975.00,36 months,16.59,708.99,D,D1,correctional officer,10+ years,MORTGAGE,117081.13,Source Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,935xx,CA,13.24,0,Sep-78,1,38,43,9,1,19591,93.30,23,f,0.00,0.00,22485.78,22457.67,20000.00,2485.78,0.00,0.00,0.00,Jan-15,16104.87,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,32858,,,,,,,,,,,,21000,,,
12967141,14999334,6075,6075,6075.00,36 months,14.16,208.11,C,C2,Online Marketing Specialist,7 years,RENT,50000.00,Not Verified,Mar-14,Current,n,credit_card,Credit card refinancing,915xx,CA,15.25,5,Apr-02,1,19,,7,0,4395,91.60,18,f,2845.35,2845.35,4370.31,4370.31,3229.65,1140.66,0.00,0.00,0.00,Jan-16,208.11,Feb-16,Jan-16,0,21,1,INDIVIDUAL,,,,0,0,35484,,,,,,,,,,,,4800,,,
12996156,15028347,3500,3500,3500.00,36 months,12.49,117.08,B,B4,,n/a,RENT,46500.00,Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,850xx,AZ,14.43,0,Oct-88,0,62,72,7,1,2814,43.30,35,f,0.00,0.00,3572.02,3572.02,3500.00,72.02,0.00,0.00,0.00,May-14,3454.94,,Aug-15,0,62,1,INDIVIDUAL,,,,0,0,25797,,,,,,,,,,,,6500,,,
12947417,14979600,12000,12000,12000.00,60 months,14.64,283.22,C,C3,teacher,3 years,RENT,51827.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,949xx,CA,14.84,0,Mar-83,0,63,56,15,1,4924,89.50,38,w,8747.61,8747.61,5947.62,5947.62,3252.39,2695.23,0.00,0.00,0.00,Jan-16,283.22,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,108430,,,,,,,,,,,,5500,,,
12947401,14979586,10000,10000,10000.00,36 months,21.99,381.86,E,E4,Asm,10+ years,RENT,56000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,983xx,WA,19.16,0,Dec-96,0,61,,9,0,24440,77.60,21,f,4677.58,4677.58,8400.92,8400.92,5322.42,3078.50,0.00,0.00,0.00,Jan-16,381.86,Feb-16,Jan-16,0,83,1,INDIVIDUAL,,,,0,0,24759,,,,,,,,,,,,31500,,,
12977539,15009729,30000,30000,30000.00,60 months,18.92,776.90,D,D4,driver / plant assistant,8 years,MORTGAGE,76000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,923xx,CA,23.56,0,Sep-02,4,57,,14,0,16647,35.40,23,w,0.00,0.00,35369.89,35369.89,30000.00,5369.89,0.00,0.00,0.00,Mar-15,26823.99,,Jan-16,0,57,1,INDIVIDUAL,,,,0,0,65140,,,,,,,,,,,,47000,,,
12947458,14979642,5000,5000,5000.00,36 months,14.16,171.28,C,C2,,n/a,OWN,30720.00,Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,956xx,CA,17.07,1,Sep-80,1,20,20,12,3,11372,58.60,28,f,0.00,0.00,5333.82,5333.82,5000.00,333.82,0.00,0.00,0.00,Sep-14,4477.42,,Sep-14,0,43,1,INDIVIDUAL,,,,0,0,11372,,,,,,,,,,,,19400,,,
12986052,15018233,2500,2500,2500.00,36 months,14.64,86.23,C,C3,Associate Governmental Program Analyst,6 years,RENT,64176.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,958xx,CA,6.34,0,Apr-00,1,,56,3,1,1338,19.70,23,w,0.00,0.00,2698.93,2698.93,2500.00,198.93,0.00,0.00,0.00,Oct-14,2181.55,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,17465,,,,,,,,,,,,6800,,,
12977532,15009722,10000,10000,10000.00,60 months,15.61,241.12,C,C5,facility mgr,10+ years,RENT,43410.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,891xx,NV,25.79,0,Oct-03,1,,,8,0,7250,51.80,16,f,7338.39,7338.39,5063.52,5063.52,2661.61,2401.91,0.00,0.00,0.00,Dec-15,241.12,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,60,39143,,,,,,,,,,,,14000,,,
12957441,14989627,5000,5000,5000.00,36 months,12.49,167.25,B,B4,Teacher,10+ years,MORTGAGE,72000.00,Verified,Apr-14,Current,n,other,Other,852xx,AZ,18.98,1,Jan-86,0,3,,8,0,22997,72.80,20,w,2311.40,2311.40,3512.25,3512.25,2688.60,823.65,0.00,0.00,0.00,Jan-16,167.25,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,341,169679,,,,,,,,,,,,31600,,,
12927538,14959732,8000,8000,8000.00,36 months,9.67,256.90,B,B1,Executive assistant,1 year,MORTGAGE,115000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,950xx,CA,14.40,0,Aug-95,0,,,11,0,97579,79.30,23,f,3616.02,3616.02,5399.26,5399.26,4383.98,1015.28,0.00,0.00,0.00,Dec-15,256.90,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,97579,,,,,,,,,,,,106100,,,
12957398,14989584,5500,5500,5500.00,36 months,11.99,182.66,B,B3,Loan officer,9 years,MORTGAGE,150000.00,Source Verified,Mar-14,Fully Paid,n,home_improvement,Home improvement,953xx,CA,10.94,1,Aug-87,0,12,2,12,4,11017,81.00,43,w,0.00,0.00,6119.85,6119.85,5500.00,619.85,0.00,0.00,0.00,Apr-15,3927.93,,Apr-15,0,,1,INDIVIDUAL,,,,0,0,117150,,,,,,,,,,,,13600,,,
12917495,14949693,9175,9175,9175.00,36 months,18.25,332.86,D,D3,Cashier,10+ years,OWN,22000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,978xx,OR,31.64,0,Mar-90,0,,,14,0,14720,58.20,24,f,4434.02,4434.02,6990.06,6990.06,4740.98,2249.08,0.00,0.00,0.00,Jan-16,332.86,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,14720,,,,,,,,,,,,25300,,,
12917568,14949765,1500,1500,1500.00,36 months,14.64,51.74,C,C3,eCommerce Content Specialist,1 year,RENT,57500.00,Not Verified,Mar-14,Fully Paid,n,medical,Medical expenses,945xx,CA,7.57,0,Sep-04,1,,,13,0,1259,36.00,21,f,0.00,0.00,1665.90,1665.90,1500.00,165.90,0.00,0.00,0.00,Feb-15,1200.24,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,63198,,,,,,,,,,,,3500,,,
12915912,14948111,14000,14000,14000.00,36 months,15.31,487.45,C,C4,Relocation Coordinator,< 1 year,RENT,46000.00,Not Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,981xx,WA,13.85,0,Jun-05,1,,,7,0,6244,43.70,15,f,0.00,0.00,16795.97,16795.97,14000.00,2795.97,0.00,0.00,0.00,Nov-15,7534.42,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,28990,,,,,,,,,,,,14300,,,
12947461,14979645,14575,14575,14575.00,36 months,12.99,491.02,B,B5,Accounts payable,2 years,OWN,45000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,11.36,0,Aug-99,0,,,5,0,9241,59.20,10,w,0.00,0.00,16676.97,16676.97,14575.00,2101.97,0.00,0.00,0.00,Aug-15,9311.67,,Nov-15,0,,1,INDIVIDUAL,,,,0,0,249989,,,,,,,,,,,,15600,,,
12957468,14989654,24000,24000,24000.00,36 months,7.62,747.88,A,A3,Senior Consultant,3 years,OWN,150000.00,Source Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,852xx,AZ,23.33,0,Mar-90,1,,,17,0,47374,45.50,40,w,0.00,0.00,24586.82,24586.82,24000.00,586.82,0.00,0.00,0.00,Aug-14,22343.18,,Jul-15,0,,1,INDIVIDUAL,,,,0,0,401368,,,,,,,,,,,,104100,,,
12907515,14939690,8000,8000,8000.00,36 months,15.61,279.72,C,C5,,n/a,MORTGAGE,57131.04,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,956xx,CA,30.53,0,Mar-04,0,43,,8,0,14589,86.80,19,f,3789.49,3789.49,5874.12,5874.12,4210.51,1663.61,0.00,0.00,0.00,Jan-16,279.72,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,295525,,,,,,,,,,,,16800,,,
12987377,15019549,35000,35000,35000.00,60 months,22.45,975.64,E,E5,Commercial Producer,8 years,MORTGAGE,106000.00,Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,913xx,CA,24.66,0,Jul-96,1,54,,26,0,28093,46.60,43,f,26838.88,26838.88,20488.44,20488.44,8161.12,12327.32,0.00,0.00,0.00,Dec-15,975.64,Jan-16,Jan-16,0,54,1,INDIVIDUAL,,,,0,0,558489,,,,,,,,,,,,60300,,,
12937446,14969642,6500,6500,6500.00,36 months,8.90,206.40,A,A5,Project Manager,< 1 year,MORTGAGE,125000.00,Verified,Mar-14,Fully Paid,n,credit_card,Credit card refinancing,928xx,CA,5.93,1,Feb-05,3,8,113,7,1,6613,81.60,14,w,0.00,0.00,6967.79,6967.79,6500.00,467.79,0.00,0.00,0.00,Feb-15,4903.79,,Feb-15,0,24,1,INDIVIDUAL,,,,0,0,352418,,,,,,,,,,,,8100,,,
12907449,14939625,9000,9000,9000.00,36 months,12.49,301.04,B,B4,Supervisor,10+ years,RENT,50000.00,Source Verified,Mar-14,Current,n,major_purchase,Major purchase,907xx,CA,13.95,0,Nov-96,0,,,12,0,17021,55.60,20,f,4160.76,4160.76,6321.84,6321.84,4839.24,1482.60,0.00,0.00,0.00,Dec-15,301.04,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,17021,,,,,,,,,,,,30600,,,
12947400,14979585,12000,12000,12000.00,36 months,16.59,425.39,D,D1,General Manager,10+ years,MORTGAGE,84640.00,Verified,Mar-14,Fully Paid,n,debt_consolidation,Debt consolidation,960xx,CA,27.59,0,Jun-00,1,,,28,0,29306,76.70,44,w,0.00,0.00,13758.70,13758.70,12000.00,1758.70,0.00,0.00,0.00,Mar-15,9079.41,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,316835,,,,,,,,,,,,38200,,,
12936610,14968809,14500,14500,14500.00,60 months,12.99,329.85,B,B5,Multi Unit Asset Protection Manager,< 1 year,MORTGAGE,67000.00,Source Verified,Mar-14,Current,n,debt_consolidation,Debt consolidation,891xx,NV,16.41,0,Nov-90,1,,,11,0,13528,61.20,26,w,10448.04,10448.04,6938.39,6938.39,4051.96,2886.43,0.00,0.00,0.00,Dec-15,341.39,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,253747,,,,,,,,,,,,22100,,,
821466,1029820,3600,3600,3600.00,36 months,13.99,123.03,C,C3,"Ricoh Printing Systems America, Inc",2 years,RENT,67000.00,Not Verified,Aug-11,Charged Off,n,credit_card,Credit Card Refinance Loan,930xx,CA,16.10,0,Nov-96,1,45,,5,0,3202,36.40,16,f,0.00,0.00,2460.18,2460.18,1806.15,643.85,0.00,10.18,0.00,Apr-13,123.03,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838087,1048141,21000,21000,20950.00,60 months,13.99,488.53,C,C3,KTVU-TV,5 years,MORTGAGE,75000.00,Verified,Aug-11,Fully Paid,n,credit_card,Erase and consolidate,945xx,CA,5.68,0,Jan-98,3,,,4,0,15155,34.40,14,f,0.00,0.00,27231.14,27166.31,21000.00,6231.14,0.00,0.00,0.00,Apr-14,12123.31,,May-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838845,1048966,5000,5000,5000.00,36 months,5.42,150.80,A,A1,Agilent Technologies,7 years,RENT,44000.00,Source Verified,Aug-11,Fully Paid,n,debt_consolidation,pay bills,945xx,CA,15.00,0,Aug-94,2,,,6,0,1010,23.00,13,f,0.00,0.00,5427.39,5427.39,5000.00,427.39,0.00,0.00,0.00,Aug-14,164.39,,Sep-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
838798,1048915,4000,4000,4000.00,36 months,11.49,131.89,B,B4,Emerald Heights,< 1 year,RENT,33600.00,Source Verified,Aug-11,Fully Paid,n,renewable_energy,E Bike,980xx,WA,12.21,0,Jun-93,0,81,,8,0,857,94.20,15,f,0.00,0.00,4701.72,4701.72,4000.00,701.72,0.00,0.00,0.00,Dec-13,1155.14,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
